City,Partner Name,Address,Latitude,Longitude,Avarage Rating,Phone Number
Kuala-lumpur,My Dancesport Academy ,"D-3-16, Putra Majestik, 2A, Jln Kasipillay off Jln Ipoh, Kuala Lumpur, Malaysia, 51200",3.174557,101.6843332,3.0,""
Kuala-lumpur,TechnoFlex Fitness Club ,"Tingkat 5, Rumah Usahawan 4, Lebuhraya Puchong - Sg. Besi, Bukit Jalil , 57000 Kuala Lumpur, Malaysia",3.052189,101.6889862,2.5,603-89982020
Kuala-lumpur,Muscle Camp Gym ,"33A, Jalan Dato Haji Harun, Taman Taynton View, 56000 Cheras,",3.0877818,101.737822,2.5,""
Kuala-lumpur,Athlete Fitness Gym ,"103-B, Block B, Jalan PJS 11/2,  47500 Subang Jaya.",3.072721,101.603215,2.5,""
Kuala-lumpur,Kakigym ,"35-36, 2nd Floor, Jalan Prima Saujana 1/1A, Taman Prima Saujana, 43000 Kajang, Selangor",3.006385,101.805571,2.5,""
Kuala-lumpur,ZRII Dance Studio ,"51B, JALAN ANGGERIK VANILLA N31/N, KOTA KEMUNING, 40460 Shah Alam, Malaysia
(Same Row with Ayamas & Guardian Pharmacy)",3.0029773,101.5388694,2.5,""
Kuala-lumpur,Xryss Fitness ,"Metropolitan Square Condo, Jalan PJU8/1, PJU8 Damansara Perdana",3.166012,101.607925,2.5,""
Kuala-lumpur,OUG Gym ,"138, Jalan Hujan Rahmat, Taman OUG, 58200 Kuala Lumpur",3.0739496,101.6731572,2.0,60163201994
Kuala-lumpur,Aesthetic Fitness Centre ,"No 27-3 , Jalan Elektron J U16/j , E Boulevard Denai Alam, 40160 Shah Alam, Malaysia",3.160055,101.512941,1.5,""
Kuala-lumpur,Divyam Dance Academy ,"4-2, Jalan Damai Utama 2, Taman Damai Utama, Bandar Kinrara, 47180 Puchong",3.033068,101.66492,1.0,""
Kuala-lumpur,E-Fit Gymnasium ,"No 105-1, Jalan 17/42, 
Taman Lawa, Segambut,,
51200 Kuala Lumpur, Malaysia",3.197444,101.665899,1.0,""
Kuala-lumpur,HKA Fitness ,"1-b - Jalan Keluli Am7/Am Kawasan Perniagaan Bukit Raja Seksyen 7, 40000 Shah Alam Selangor",3.065608,101.474472,,""
Kuala-lumpur,Yuber Sports ,"A-2-7, Jalan Wan Kadir 3, Taman Tun Dr. Ismail, 60000 Kuala Lumpur",3.1385648,101.6298529,,""
Kuala-lumpur,Jazzercise Jenjarom ,"7, Tingkat 1, Jalan Bacang 17, Taman Sri Jarom Jenjarom, Selangor 42600",2.871761,101.494451,,60123060211
Kuala-lumpur,Test Name ,test,45.0,101.0,,""
Kuala-lumpur,Planet Taekwondo Martial Art Academy ,"12-4-1, Jalan Setia Prima G U13/G, Setia Alam, 40170 Shah Alam, Selangor, Malaysia",3.096454,101.444912,,""
Kuala-lumpur,Zest Martial Arts Academy ,"No. 14-1, Jalan Sri Bintang 4, Taman Sri Bintang, 52100 Kuala Lumpur",3.187028,101.642742,,""
Kuala-lumpur,Fit67 Gym ,"20-2, Jalan Elektron H U16/H, Sek U16, Denai Alam, 41060 Shah Alam, Selangor",3.160702,101.514075,,""
Kuala-lumpur,Jazzercise Denai Alam ,"Studio Lantai Seni, No 1-3, Jln Elektron DU16/D, eBoulevard, Seksyen 16 Denai Alam, Selangor 40150",3.161998,101.511599,,""
Kuala-lumpur,Jazzercise Bukit Tinggi ,"41-1, Lorong Batu Nilam, 21C, Bandar Bukit Tinggi, 41200 Klang, Selangor",2.998439,101.443377,,60193873193
Kuala-lumpur,Soul Dance Studio ,"6-2, Jalan Kiara 1, Kawasan Perniagaan Kiara, 43500 Semenyih, Selangor, Malaysia",2.962971,101.837178,,""
Kuala-lumpur,Street Cool ,"30-G, 30-1, Jalan Equine 1G, Pusat Komersil Equine,Taman Equine, 43300 Seri Kembangan, Selangor.",2.997793,101.677802,,""
Kuala-lumpur,Iron Gym and Fitness Centre ,"21, Jalan Kristal As7/As, Seksyen 7, 40000 Shah Alam, Selangor, Malaysia",3.076242,101.488813,,""
Kuala-lumpur,Caveman Fitness ,"B1 - 12A - 2, Jalan11/108C MidFields Square West SG Besi, Kuala Lumpur, Malaysia",3.095912,101.699626,,60126767567
Kuala-lumpur,Yoga Krunch ,"L-2-2, Plaza Damas Phase II,, No. 60, Jalan Sri Hartamas 1, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.16385,101.656247,,60126252669
Kuala-lumpur,Black & White Fitness Studio ,"3.04-3.06, Level 3, KL Gateway, No.2 Jalan Kerinchi Gerbang, Kerinchi Lestari, 59200 Kuala Lumpur",3.113795,101.662882,,""
Kuala-lumpur,K Nation Dance Studio ,"No. 67-1, Jalan Nautika BU20B, Pusat Komersil Tsb, Tsb Sungai Buloh, 40160 Selangor",3.208751,101.571927,,""
Kuala-lumpur,Fastrack Gym & Fitness Centre ,"1-1, Jalan Seri Rejang 4, Rampai Business Park, 53300 Kuala Lumpur",3.194805,101.726956,,""
Kuala-lumpur,Uncube Studio ,"The Cube, 21-G, 21-1, Jalan Puteri 7/15, Bandar Puteri Puchong",3.020271,101.625124,,""
Kuala-lumpur,Yoga Essence ,"17 Jalan Menerung Dua Taman Sa, Damansara Heights, 59000 Kuala Lumpur, Malayisa",3.143349,101.666008,,""
Kuala-lumpur,Jazzercise Alam Budiman ,"No.43, Jalan Pulau Lumut U10/76, Alam Budiman Seksyen 10, Shah Alam, Selangor 40170, Malaysia",3.142367,101.476476,,""
